id	filename	md5	size	state
ea5c9d47-1803-4bd5-88da-352e172bc45d	ea5c9d47-1803-4bd5-88da-352e172bc45d/7c3fbd41-7360-49e2-9c5e-9570dd24fcac.rna_seq.augmented_star_gene_counts.tsv	128fd72af8ff8fc4da35b14555590d4c	4219996	validated
0081f507-b104-4214-9ea1-31dd69130991	0081f507-b104-4214-9ea1-31dd69130991/b321a3f5-043d-42c6-8c9d-5784d45cb85c.rna_seq.augmented_star_gene_counts.tsv	6fee2c3426fa94061cbb665386794be3	4254905	validated
1dd5828f-8e81-4196-992f-70b8203c915f	1dd5828f-8e81-4196-992f-70b8203c915f/e4e983eb-2aa3-4858-b67f-9cc70452768c.rna_seq.augmented_star_gene_counts.tsv	920ed53e93c9ebde50c48bff6750e3e2	4248910	validated
37939d7d-074b-42b7-8d68-95a8afef4c38	37939d7d-074b-42b7-8d68-95a8afef4c38/41bdc474-8e6e-4f39-98ec-6d73ee41837c.rna_seq.augmented_star_gene_counts.tsv	29cda5073bc2a0c72501fd745f2bb1fc	4240259	validated
77e51e8b-b21e-458a-9d00-217baa96d771	77e51e8b-b21e-458a-9d00-217baa96d771/28f3a34c-f73a-4d10-8c0a-23e578866289.rna_seq.augmented_star_gene_counts.tsv	b9fdd342c07759148cabcd2a8c2aee62	4246807	validated
fe7c2cdd-7c3f-4d76-ad78-2a676116f464	fe7c2cdd-7c3f-4d76-ad78-2a676116f464/97a50d88-e662-43d5-9cef-2915545e8968.rna_seq.augmented_star_gene_counts.tsv	89172e025071b5cf9f78b693a8d3521b	4247663	validated
43820fe3-a899-4e6b-9227-27e32edaefd5	43820fe3-a899-4e6b-9227-27e32edaefd5/fc70931f-4a97-4538-b055-8ed988ab601c.rna_seq.augmented_star_gene_counts.tsv	cb089d7be1f0d606a9ad54e5244702fc	4243947	validated
d5d23d6a-c141-442f-ac4f-714e46b8d9ef	d5d23d6a-c141-442f-ac4f-714e46b8d9ef/9907c264-961c-46b4-94a8-bf7e234621d8.rna_seq.augmented_star_gene_counts.tsv	288124eac80aedcedec4c3e4f1eed620	4242190	validated
35fd75aa-21e8-49c0-8b40-159839c3cc19	35fd75aa-21e8-49c0-8b40-159839c3cc19/7de22a44-8f58-4a73-90a3-a16d161160e8.rna_seq.augmented_star_gene_counts.tsv	b0c46031272e8c209a2eab5edbb73e57	4241494	validated
0a7421d4-5722-427a-9643-da1074e5c25c	0a7421d4-5722-427a-9643-da1074e5c25c/83f93d3f-d038-4773-a671-0f218f53821c.rna_seq.augmented_star_gene_counts.tsv	ded910118e9a4b6fdbcbb4c044b91df9	4242686	validated
d27acb8c-2551-4ea7-8c09-f211cb4a9ec0	d27acb8c-2551-4ea7-8c09-f211cb4a9ec0/1cc7480c-76e1-42d1-8593-49b356ef624e.rna_seq.augmented_star_gene_counts.tsv	3500e4ed36d57eb8b9c4fb138c376bee	4246543	validated
1b98fd3e-d3e3-4ecc-9fe3-02600177efed	1b98fd3e-d3e3-4ecc-9fe3-02600177efed/acb208ab-def4-4b55-b1c7-abe2130e61c9.rna_seq.augmented_star_gene_counts.tsv	1a1ad91956c97af6e1df9547365bb22d	4225415	validated
59f472a7-ce4f-4d3a-9193-8b3a4500d52b	59f472a7-ce4f-4d3a-9193-8b3a4500d52b/b73f749f-eafa-460d-b921-f12e7f8d6609.rna_seq.augmented_star_gene_counts.tsv	6598ccb8dc297b589882e757d7d5fcc7	4228291	validated
f35ae5c7-6e88-410d-b86f-c5bdae11a5f4	f35ae5c7-6e88-410d-b86f-c5bdae11a5f4/222dd9b5-4187-45b9-8cb1-fd16ba14425b.rna_seq.augmented_star_gene_counts.tsv	b02ae0928156a6d24256b65153d9b7f8	4247830	validated
5030e484-7981-462f-b78d-9fdf1a8531c5	5030e484-7981-462f-b78d-9fdf1a8531c5/95305dba-073f-40d7-aa20-66553b41bdf7.rna_seq.augmented_star_gene_counts.tsv	2bf28e822dabac469a9136a6b58d1f89	4250231	validated
9b03a281-22c7-4ad4-b1c8-ba7eed0e8c5b	9b03a281-22c7-4ad4-b1c8-ba7eed0e8c5b/6e8eeaae-cc26-4db8-85f6-5c975b06bf45.rna_seq.augmented_star_gene_counts.tsv	1746578ba53b3146e66dbdeaccc2c90b	4254815	validated
da7f48b2-3bed-4824-8de7-187d0b22f54d	da7f48b2-3bed-4824-8de7-187d0b22f54d/0a72c39e-889a-4990-bf96-6c7b9b8c1124.rna_seq.augmented_star_gene_counts.tsv	bd54e7e9567e40faff2f94604c9f90a1	4248039	validated
4c75e72b-db9f-425b-9f14-946ee801071e	4c75e72b-db9f-425b-9f14-946ee801071e/b3d432d6-0b86-4407-98e2-99c1971283a8.rna_seq.augmented_star_gene_counts.tsv	b861224716d67178066c7615edee72ec	4250972	validated
6084a2ac-a342-4378-b4ba-a2d7e6af9124	6084a2ac-a342-4378-b4ba-a2d7e6af9124/ad930bd1-0026-4f83-92e2-23170c1965aa.rna_seq.augmented_star_gene_counts.tsv	adc7ecaff2a7467941891c69a3992497	4261853	validated
a9f49b86-3801-420d-915c-0e09a15c6e59	a9f49b86-3801-420d-915c-0e09a15c6e59/1b87d18e-4b47-47d0-a6de-1bb9eedb04c9.rna_seq.augmented_star_gene_counts.tsv	45e9732c0c8e649403b6824586e885bc	4248392	validated
bdf5a2b7-f9cb-4668-9687-1db0541bdfe4	bdf5a2b7-f9cb-4668-9687-1db0541bdfe4/47750d31-987c-48bc-b5a2-4872eecb0ed0.rna_seq.augmented_star_gene_counts.tsv	f9d9bdb8257c6c88b6ba6d06d2210f0b	4229748	validated
c2c7669c-0eea-48a8-add8-bd5ea3f9808f	c2c7669c-0eea-48a8-add8-bd5ea3f9808f/5dc7afc5-90d0-4286-a6f9-c2548f930e35.rna_seq.augmented_star_gene_counts.tsv	b544c8d81d046220e74c935c74fe33c6	4239348	validated
1d7789a1-1ff1-4865-a9c9-dfb40e57aff5	1d7789a1-1ff1-4865-a9c9-dfb40e57aff5/66941b24-9c8f-4657-a4eb-8cc267e38bdc.rna_seq.augmented_star_gene_counts.tsv	343f96d8135303e35a14bb691e42ca94	4234368	validated
b88daf3f-645d-4d11-a2be-2295e186747f	b88daf3f-645d-4d11-a2be-2295e186747f/98b5b7d9-7f5d-48e0-ad50-7b22f379fef6.rna_seq.augmented_star_gene_counts.tsv	e3c997f705686155b4362f0d4f6cde4d	4244495	validated
6c7f9fc6-3dba-4605-9f0c-d4f00095352f	6c7f9fc6-3dba-4605-9f0c-d4f00095352f/4ee78309-dea3-486f-95a8-ca283a1b70d9.rna_seq.augmented_star_gene_counts.tsv	bc5318dd139db6266d41df00f24ac9b0	4244017	validated
